,index,label
8439,B25121_028E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!Value $100,000 to $199,999"
8433,B25121_029E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!Value $200,000 to $249,999"
8131,B25121_030E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!Value $250,000 to $499,999"
8127,B25121_031E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!Value $500,000 or more"
8123,B25121_032E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:"
8119,B25121_033E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value less than $10,000"
8148,B25121_034E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $10,000 to $19,999"
8146,B25121_035E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $20,000 to $29,999"
8142,B25121_036E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $30,000 to $39,999"
8136,B25121_037E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $40,000 to $49,999"
8091,B25121_038E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $50,000 to $59,999"
8087,B25121_039E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $60,000 to $69,999"
8251,B25121_040E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $70,000 to $79,999"
8248,B25121_041E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $80,000 to $89,999"
8228,B25121_042E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $90,000 to $99,999"
8223,B25121_043E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $100,000 to $199,999"
8218,B25121_044E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $200,000 to $249,999"
8212,B25121_045E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $250,000 to $499,999"
8243,B25121_046E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$20,000 to $34,999:!!Value $500,000 or more"
8240,B25121_047E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:"
8236,B25121_048E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value less than $10,000"
8233,B25121_049E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $10,000 to $19,999"
9736,B25121_050E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $20,000 to $29,999"
9732,B25121_051E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $30,000 to $39,999"
9728,B25121_052E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $40,000 to $49,999"
9723,B25121_053E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $50,000 to $59,999"
9702,B25121_054E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $60,000 to $69,999"
9695,B25121_055E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $70,000 to $79,999"
9687,B25121_056E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $80,000 to $89,999"
9680,B25121_057E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $90,000 to $99,999"
9720,B25121_058E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $100,000 to $199,999"
9715,B25121_059E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $200,000 to $249,999"
9811,B25121_060E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $250,000 to $499,999"
9810,B25121_061E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$35,000 to $49,999:!!Value $500,000 or more"
9828,B25121_062E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:"
9823,B25121_063E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value less than $10,000"
9820,B25121_064E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $10,000 to $19,999"
9818,B25121_065E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $20,000 to $29,999"
9800,B25121_066E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $30,000 to $39,999"
9797,B25121_067E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $40,000 to $49,999"
9794,B25121_068E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $50,000 to $59,999"
9792,B25121_069E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $60,000 to $69,999"
9499,B25121_070E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $70,000 to $79,999"
9498,B25121_071E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $80,000 to $89,999"
9495,B25121_072E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $90,000 to $99,999"
9492,B25121_073E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $100,000 to $199,999"
9514,B25121_074E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $200,000 to $249,999"
9509,B25121_075E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $250,000 to $499,999"
9506,B25121_076E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$50,000 to $74,999:!!Value $500,000 or more"
9503,B25121_077E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:"
9473,B25121_078E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value less than $10,000"
9470,B25121_079E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $10,000 to $19,999"
9422,B25121_080E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $20,000 to $29,999"
9417,B25121_081E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $30,000 to $39,999"
9611,B25121_082E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $40,000 to $49,999"
9608,B25121_083E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $50,000 to $59,999"
9603,B25121_084E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $60,000 to $69,999"
9600,B25121_085E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $70,000 to $79,999"
9618,B25121_086E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $80,000 to $89,999"
9616,B25121_087E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $90,000 to $99,999"
9614,B25121_088E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $100,000 to $199,999"
9612,B25121_089E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $200,000 to $249,999"
9541,B25121_090E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $250,000 to $499,999"
9537,B25121_091E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$75,000 to $99,999:!!Value $500,000 or more"
9534,B25121_092E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:"
9531,B25121_093E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value less than $10,000"
9252,B25121_094E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $10,000 to $19,999"
9247,B25121_095E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $20,000 to $29,999"
9242,B25121_096E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $30,000 to $39,999"
9233,B25121_097E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $40,000 to $49,999"
9267,B25121_098E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $50,000 to $59,999"
9263,B25121_099E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $60,000 to $69,999"
12415,B25121_100E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $70,000 to $79,999"
12410,B25121_101E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $80,000 to $89,999"
12405,B25121_102E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $90,000 to $99,999"
12454,B25121_103E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $100,000 to $199,999"
12448,B25121_104E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $200,000 to $249,999"
12440,B25121_105E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $250,000 to $499,999"
12431,B25121_106E,"Estimate!!Total:!!Household income the past 12 months (in 2021 inflation-adjusted dollars) --!!$100,000 or more:!!Value $500,000 or more"
11627,B25122_001E,Estimate!!Total:
11623,B25122_002E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:"
11635,B25122_003E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:"
11630,B25122_004E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!Less than $100"
11587,B25122_005E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$100 to $199"
11583,B25122_006E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$200 to $299"
11593,B25122_007E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$300 to $399"
11589,B25122_008E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$400 to $499"
11590,B25122_009E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$500 to $599"
11512,B25122_010E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$600 to $699"
11522,B25122_011E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$700 to $799"
11518,B25122_012E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$800 to $899"
11530,B25122_013E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$900 to $999"
11525,B25122_014E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$1,000 to $1,249"
11538,B25122_015E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$1,250 to $1,499"
11536,B25122_016E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$1,500 to $1,999"
11492,B25122_017E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!With cash rent:!!$2,000 or more"
11489,B25122_018E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!Less than $10,000:!!No cash rent"
11498,B25122_019E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:"
11357,B25122_020E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:"
11411,B25122_021E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!Less than $100"
11408,B25122_022E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$100 to $199"
11418,B25122_023E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$200 to $299"
11415,B25122_024E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$300 to $399"
11424,B25122_025E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$400 to $499"
11420,B25122_026E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$500 to $599"
11432,B25122_027E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$600 to $699"
11429,B25122_028E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$700 to $799"
11389,B25122_029E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$800 to $899"
11223,B25122_030E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$900 to $999"
11238,B25122_031E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$1,000 to $1,249"
11232,B25122_032E,"Estimate!!Total:!!Household income in the past 12 months (in 2021 inflation-adjusted dollars) --!!$10,000 to $19,999:!!With cash rent:!!$1,250 to $1,499"
