,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,NAMELSAD,LSAD,ALAND,AWATER,geometry
3834,47,037,010904,2,1500000US470370109042,470370109042,2,Block Group 2,BG,1378206,0,"POLYGON ((-86.786343 36.237926, -86.780924 36.238265, -86.774503 36.239737, -86.773044 36.239682, -86.773375 36.237095, -86.77566299999999 36.234807, -86.77387899999999 36.233736, -86.77362599999999 36.230874, -86.773754 36.230327, -86.773197 36.230182, -86.772092 36.230093, -86.77154899999999 36.23012, -86.77125100000001 36.23016, -86.772328 36.228418, -86.773079 36.224919, -86.773608 36.221827, -86.775206 36.216825, -86.77475 36.221443, -86.77509499999999 36.223044, -86.775537 36.223835, -86.78165199999999 36.229967, -86.784521 36.232984, -86.784896 36.233578, -86.785 36.233743, -86.785968 36.235876, -86.786106 36.236536, -86.786343 36.237926))"
3835,47,037,012801,4,1500000US470370128014,470370128014,4,Block Group 4,BG,2090578,153768,"POLYGON ((-86.831217 36.193659, -86.825056 36.200186, -86.821995 36.20135, -86.82048399999999 36.2025, -86.824769 36.212429, -86.826221 36.214046, -86.826572 36.219948, -86.821372 36.220958, -86.820956 36.219207, -86.820066 36.217657, -86.819614 36.217028, -86.817831 36.214959, -86.817555 36.211434, -86.81569 36.211716, -86.81550799999999 36.209817, -86.813416 36.208667, -86.811035 36.206055, -86.80943600000001 36.20378, -86.80871500000001 36.202387, -86.809549 36.202311, -86.81425400000001 36.201232, -86.81921699999999 36.198912, -86.82355 36.195752, -86.827591 36.191461, -86.831217 36.193659))"
3836,47,037,019111,2,1500000US470370191112,470370191112,2,Block Group 2,BG,1111194,0,"POLYGON ((-86.692369 36.04523, -86.689818 36.045973, -86.686785 36.047995, -86.68512800000001 36.050351, -86.68262300000001 36.052222, -86.683772 36.052383, -86.682076 36.05364, -86.678096 36.054134, -86.674868 36.055442, -86.672825 36.053643, -86.67287899999999 36.05344, -86.67310999999999 36.052611, -86.673456 36.04774, -86.67435 36.045739, -86.680117 36.046977, -86.681997 36.046936, -86.6902 36.043046, -86.69164600000001 36.043139, -86.69329999999999 36.043938, -86.692369 36.04523))"
3837,47,037,017902,3,1500000US470370179023,470370179023,3,Block Group 3,BG,1727163,0,"POLYGON ((-86.824681 36.096402, -86.820871 36.099231, -86.818732 36.100948, -86.81540699999999 36.098677, -86.80970000000001 36.098107, -86.809631 36.097205, -86.807952 36.09501, -86.806224 36.094094, -86.801243 36.094645, -86.80293899999999 36.089357, -86.818748 36.090821, -86.82414 36.090917, -86.828508 36.091363, -86.824681 36.096402))"
3838,47,037,017701,1,1500000US470370177011,470370177011,1,Block Group 1,BG,4162684,0,"POLYGON ((-86.787696 36.0883, -86.786405 36.097358, -86.78418600000001 36.098035, -86.782066 36.100668, -86.77860800000001 36.102179, -86.77664300000001 36.104644, -86.77660400000001 36.105206, -86.77279299999999 36.105466, -86.77328900000001 36.110297, -86.771345 36.110902, -86.771069 36.111118, -86.765455 36.102855, -86.76484499999999 36.101532, -86.763594 36.098753, -86.762449 36.093221, -86.762552 36.089175, -86.763057 36.08623, -86.76324700000001 36.085156, -86.763717 36.082518, -86.765114 36.082687, -86.765969 36.082884, -86.766645 36.083126, -86.769471 36.085956, -86.770844 36.086472, -86.77941 36.08705, -86.782117 36.087966, -86.787719 36.088232, -86.787696 36.0883))"
3848,47,037,019121,1,1500000US470370191211,470370191211,1,Block Group 1,BG,1261704,0,"POLYGON ((-86.712982 36.033528, -86.708806 36.032724, -86.704148 36.029635, -86.699793 36.030996, -86.695258 36.026291, -86.697732 36.024012, -86.699037 36.021706, -86.699872 36.023535, -86.70237 36.022736, -86.702151 36.020463, -86.703418 36.019635, -86.70748 36.022526, -86.70865499999999 36.025813, -86.710097 36.026631, -86.712856 36.026807, -86.71253299999999 36.029841, -86.712982 36.033528))"
3849,47,037,010403,3,1500000US470370104033,470370104033,3,Block Group 3,BG,174936,0,"POLYGON ((-86.703114 36.270436, -86.70092 36.270591, -86.70024100000001 36.269475, -86.69496100000001 36.269016, -86.695252 36.26705, -86.70343699999999 36.267914, -86.703114 36.270436))"
3850,47,037,015806,3,1500000US470370158063,470370158063,3,Block Group 3,BG,1107900,0,"POLYGON ((-86.72777000000001 36.124463, -86.72409500000001 36.1246, -86.72062 36.1268, -86.71954599999999 36.128926, -86.716871 36.131189, -86.714032 36.128971, -86.71109199999999 36.126708, -86.717029 36.123561, -86.717461 36.123015, -86.71924 36.116735, -86.723904 36.117202, -86.725725 36.11761, -86.725964 36.117693, -86.727638 36.122511, -86.72801800000001 36.124451, -86.72777000000001 36.124463))"
3854,47,037,018302,1,1500000US470370183021,470370183021,1,Block Group 1,BG,49994337,13533,"POLYGON ((-87.054705 36.049986, -87.051742 36.049377, -87.04909000000001 36.046742, -87.046339 36.047319, -87.044501 36.046874, -87.04369 36.043498, -87.042362 36.042894, -87.04136200000001 36.041312, -87.04101 36.042322, -87.03900400000001 36.077318, -87.038792 36.0789, -87.038696 36.080185, -87.038551 36.082086, -87.03540099999999 36.082716, -87.035511 36.086431, -87.038613 36.086724, -87.038201 36.093796, -87.03504 36.09576, -87.03230000000001 36.096637, -87.030248 36.096425, -87.01703500000001 36.090295, -87.01402400000001 36.089462, -87.004705 36.088848, -87.0016 36.087835, -87.000198 36.086081, -86.999751 36.083949, -86.99789199999999 36.080491, -86.99753699999999 36.08013, -86.99433399999999 36.077803, -87.016136 36.076988, -87.018351 36.076583, -87.0149 36.074834, -87.011713 36.074079, -87.008571 36.073745, -87.006134 36.072761, -87.00171 36.069892, -86.998749 36.067154, -86.99543199999999 36.065066, -86.99348500000001 36.062523, -86.991066 36.06128, -86.98983800000001 36.058622, -86.98914499999999 36.055247, -86.98832 36.054314, -86.98506999999999 36.052835, -86.983842 36.051646, -86.98443899999999 36.048962, -86.98821599999999 36.045045, -86.99030999999999 36.043585, -86.990493 36.042711, -86.989186 36.041347, -86.988799 36.038389, -86.985439 36.034721, -86.98240300000001 36.034238, -86.98053899999999 36.034734, -86.973646 36.034525, -86.968166 36.035415, -86.96792600000001 36.03193, -86.968487 36.027906, -86.97682399999999 36.02258, -87.015604 35.998223, -87.016082 35.997874, -87.02302299999999 35.993202, -87.028336 35.989857, -87.03922300000001 35.989286, -87.04074900000001 35.993825, -87.05372199999999 36.045582, -87.05453 36.048776, -87.054705 36.049986))"
3858,47,037,015804,1,1500000US470370158041,470370158041,1,Block Group 1,BG,749456,0,"POLYGON ((-86.710269 36.142364, -86.69725099999999 36.144349, -86.699403 36.142305, -86.700112 36.140999, -86.70028499999999 36.13893, -86.699675 36.1372, -86.701301 36.136247, -86.702389 36.133641, -86.702915 36.134089, -86.70478799999999 36.135004, -86.706656 36.135509, -86.707644 36.136231, -86.708556 36.137418, -86.710269 36.142364))"
3859,47,037,011200,4,1500000US470370112004,470370112004,4,Block Group 4,BG,1169440,0,"POLYGON ((-86.744237 36.207133, -86.742666 36.208203, -86.740821 36.209126, -86.739825 36.20973, -86.738523 36.211039, -86.736981 36.214708, -86.73441699999999 36.221599, -86.727478 36.219634, -86.729174 36.216412, -86.733108 36.210928, -86.733937 36.209784, -86.73456400000001 36.208887, -86.73470500000001 36.208708, -86.735293 36.207959, -86.73609999999999 36.206983, -86.737622 36.205028, -86.73853200000001 36.203552, -86.746375 36.204388, -86.744237 36.207133))"
3926,47,037,013500,1,1500000US470370135001,470370135001,1,Block Group 1,BG,416005,0,"POLYGON ((-86.835534 36.152431, -86.83386900000001 36.152486, -86.833727 36.150358, -86.828114 36.150579, -86.827918 36.148187, -86.829064 36.144422, -86.834188 36.145178, -86.83498400000001 36.146115, -86.835187 36.151716, -86.835534 36.152431))"
3927,47,037,018000,5,1500000US470370180005,470370180005,5,Block Group 5,BG,579455,0,"POLYGON ((-86.851077 36.124174, -86.8492 36.126381, -86.849 36.12672, -86.84753499999999 36.126188, -86.84649400000001 36.125824, -86.840411 36.119286, -86.838945 36.118791, -86.836139 36.118538, -86.836495 36.116508, -86.839603 36.11681, -86.83981 36.115308, -86.841185 36.115544, -86.843975 36.117919, -86.84418700000001 36.118703, -86.846632 36.120765, -86.84864899999999 36.121392, -86.848783 36.121542, -86.84948799999999 36.121908, -86.849917 36.122476, -86.85025899999999 36.123303, -86.850584 36.123785, -86.851077 36.124174))"
3929,47,037,010904,1,1500000US470370109041,470370109041,1,Block Group 1,BG,1070831,0,"POLYGON ((-86.77566299999999 36.234807, -86.773375 36.237095, -86.773044 36.239682, -86.77118400000001 36.239647, -86.76655700000001 36.240869, -86.76212099999999 36.241498, -86.757267 36.241273, -86.75793400000001 36.237544, -86.76288599999999 36.236008, -86.766516 36.234257, -86.769217 36.232293, -86.77125100000001 36.23016, -86.77154899999999 36.23012, -86.772092 36.230093, -86.773197 36.230182, -86.773754 36.230327, -86.77362599999999 36.230874, -86.77387899999999 36.233736, -86.77566299999999 36.234807))"
3930,47,037,015404,3,1500000US470370154043,470370154043,3,Block Group 3,BG,1628906,0,"POLYGON ((-86.62026899999999 36.198441, -86.611569 36.207796, -86.610465 36.207456, -86.605632 36.206853, -86.607443 36.201539, -86.608525 36.199025, -86.60778999999999 36.194491, -86.609092 36.190041, -86.611228 36.191156, -86.61266500000001 36.190205, -86.613314 36.187462, -86.613584 36.187023, -86.615556 36.191388, -86.619433 36.195674, -86.62026899999999 36.198441))"
3931,47,037,017200,2,1500000US470370172002,470370172002,2,Block Group 2,BG,1679606,0,"POLYGON ((-86.75869899999999 36.133146, -86.758647 36.13367, -86.75864799999999 36.135065, -86.758031 36.137581, -86.74959699999999 36.131951, -86.747148 36.130312, -86.749588 36.123989, -86.749899 36.123181, -86.75051499999999 36.121602, -86.75090899999999 36.120388, -86.751541 36.111225, -86.75350400000001 36.111012, -86.754468 36.111082, -86.75419599999999 36.115145, -86.755076 36.117207, -86.75685 36.118405, -86.755849 36.121476, -86.756472 36.12476, -86.75702800000001 36.124627, -86.757807 36.124429, -86.757834 36.12571, -86.760361 36.128727, -86.75869899999999 36.133146))"
3935,47,037,015300,1,1500000US470370153001,470370153001,1,Block Group 1,BG,4352100,215165,"POLYGON ((-86.712976 36.167213, -86.708555 36.17047, -86.704444 36.174837, -86.70268799999999 36.177327, -86.699868 36.180485, -86.693563 36.185671, -86.69085099999999 36.188947, -86.69010900000001 36.190402, -86.690248 36.193185, -86.69128000000001 36.195, -86.68941599999999 36.195635, -86.68780700000001 36.195992, -86.690658 36.208295, -86.688745 36.208623, -86.686341 36.208332, -86.68065199999999 36.205863, -86.679694 36.206055, -86.67694 36.201091, -86.67361099999999 36.19635, -86.67310999999999 36.194713, -86.67328500000001 36.193285, -86.674612 36.189211, -86.677611 36.182814, -86.678574 36.177298, -86.680021 36.178317, -86.68462700000001 36.181308, -86.686116 36.181674, -86.691024 36.181113, -86.695723 36.179051, -86.700675 36.176306, -86.70502500000001 36.170646, -86.70797 36.168632, -86.70877400000001 36.16756, -86.712214 36.167031, -86.712976 36.167213))"
3957,47,037,018804,2,1500000US470370188042,470370188042,2,Block Group 2,BG,939798,0,"POLYGON ((-86.754231 36.032889, -86.75211899999999 36.037544, -86.75234399999999 36.04023, -86.74924799999999 36.041614, -86.747529 36.041613, -86.74350699999999 36.040019, -86.74354700000001 36.034431, -86.74395800000001 36.030472, -86.753373 36.031276, -86.754231 36.032889))"
3958,47,037,015624,3,1500000US470370156243,470370156243,3,Block Group 3,BG,1176212,0,"POLYGON ((-86.64879000000001 36.143776, -86.638598 36.150092, -86.6315 36.154501, -86.630842 36.153627, -86.63188599999999 36.149075, -86.63269 36.144859, -86.631608 36.142513, -86.637208 36.141887, -86.64061100000001 36.141914, -86.64134900000001 36.14191, -86.650441 36.142941, -86.64879000000001 36.143776))"
3961,47,037,015636,1,1500000US470370156361,470370156361,1,Block Group 1,BG,1595384,0,"POLYGON ((-86.648656 36.086867, -86.64438199999999 36.088439, -86.642729 36.089717, -86.637766 36.089755, -86.636189 36.089134, -86.630443 36.089949, -86.627453 36.089128, -86.62870100000001 36.082783, -86.62996699999999 36.081511, -86.63260099999999 36.079395, -86.636014 36.081903, -86.638099 36.082147, -86.641346 36.081662, -86.64409999999999 36.08076, -86.644599 36.079495, -86.64593000000001 36.080895, -86.648656 36.086867))"
3962,47,037,015623,1,1500000US470370156231,470370156231,1,Block Group 1,BG,2549460,0,"POLYGON ((-86.61266500000001 36.190205, -86.611228 36.191156, -86.609092 36.190041, -86.60778999999999 36.194491, -86.604041 36.196837, -86.600735 36.19644, -86.597752 36.198036, -86.598432 36.200322, -86.597652 36.202004, -86.593339 36.200516, -86.591678 36.201813, -86.591613 36.201857, -86.59159099999999 36.201402, -86.592032 36.199742, -86.59289 36.197203, -86.591157 36.195023, -86.592539 36.192449, -86.593699 36.186228, -86.594973 36.182711, -86.59959000000001 36.183439, -86.601922 36.182262, -86.607889 36.183166, -86.60936599999999 36.184007, -86.61048599999999 36.186414, -86.611951 36.187628, -86.613314 36.187462, -86.61266500000001 36.190205))"
3963,47,037,019401,1,1500000US470370194011,470370194011,1,Block Group 1,BG,1236332,47123,"POLYGON ((-86.798912 36.171428, -86.79140599999999 36.173272, -86.780591 36.175963, -86.780349 36.175209, -86.778249 36.171598, -86.781733 36.170049, -86.784352 36.169637, -86.78751699999999 36.168481, -86.788051 36.168095, -86.78918 36.166396, -86.78854200000001 36.163033, -86.79061400000001 36.162117, -86.79321899999999 36.160965, -86.79378800000001 36.163657, -86.794364 36.165106, -86.798912 36.171428))"
3964,47,037,019106,3,1500000US470370191063,470370191063,3,Block Group 3,BG,620541,0,"POLYGON ((-86.743751 36.047326, -86.74332 36.050917, -86.743094 36.052207, -86.74266 36.0551, -86.740504 36.05424, -86.739405 36.053895, -86.73986600000001 36.051946, -86.73793000000001 36.050759, -86.737825 36.049765, -86.734532 36.048738, -86.735157 36.046293, -86.734396 36.043305, -86.73796400000001 36.043696, -86.74088500000001 36.045837, -86.74386 36.046285, -86.743751 36.047326))"
3992,47,037,015633,2,1500000US470370156332,470370156332,2,Block Group 2,BG,9718725,4907139,"POLYGON ((-86.61353800000001 36.144124, -86.59674699999999 36.156915, -86.597148 36.161339, -86.59474 36.161466, -86.585387 36.160586, -86.58648700000001 36.155303, -86.586127 36.153789, -86.58399300000001 36.151111, -86.58165700000001 36.150524, -86.57985499999999 36.150953, -86.577156 36.150266, -86.575461 36.148708, -86.57354100000001 36.148466, -86.57235799999999 36.149686, -86.570624 36.149636, -86.569841 36.154533, -86.56907200000001 36.15581, -86.569247 36.159023, -86.564508 36.159529, -86.56329599999999 36.160373, -86.55575899999999 36.145381, -86.552559 36.14515, -86.550926 36.144355, -86.551254 36.143262, -86.55527499999999 36.143521, -86.556865 36.13496, -86.55660899999999 36.134928, -86.559551 36.129897, -86.55968900000001 36.122956, -86.57861800000001 36.122573, -86.578907 36.129897, -86.58394699999999 36.130269, -86.591307 36.12764, -86.5975 36.130793, -86.610364 36.13206, -86.610058 36.133499, -86.610022 36.137933, -86.613552 36.140669, -86.61353800000001 36.144124))"
3995,47,037,018102,2,1500000US470370181022,470370181022,2,Block Group 2,BG,2009370,0,"POLYGON ((-86.870068 36.132689, -86.86563099999999 36.133196, -86.86251300000001 36.135396, -86.861452 36.136956, -86.861228 36.13819, -86.857716 36.137852, -86.855295 36.137952, -86.851851 36.139979, -86.849746 36.139872, -86.849785 36.133948, -86.850233 36.132467, -86.849289 36.132236, -86.84762499999999 36.131462, -86.848519 36.127746, -86.849 36.12672, -86.8492 36.126381, -86.851077 36.124174, -86.85301800000001 36.122048, -86.85532000000001 36.124454, -86.862521 36.12791, -86.865882 36.130559, -86.868459 36.131083, -86.869849 36.132498, -86.870068 36.132689))"
4000,47,037,015633,1,1500000US470370156331,470370156331,1,Block Group 1,BG,3419690,0,"POLYGON ((-86.58648700000001 36.155303, -86.585387 36.160586, -86.584731 36.164154, -86.585562 36.168162, -86.585354 36.169658, -86.56802 36.168859, -86.567688 36.168312, -86.564859 36.163649, -86.56329599999999 36.160373, -86.564508 36.159529, -86.569247 36.159023, -86.56907200000001 36.15581, -86.569841 36.154533, -86.570624 36.149636, -86.57235799999999 36.149686, -86.57354100000001 36.148466, -86.575461 36.148708, -86.577156 36.150266, -86.57985499999999 36.150953, -86.58165700000001 36.150524, -86.58399300000001 36.151111, -86.586127 36.153789, -86.58648700000001 36.155303))"
4010,47,037,013500,2,1500000US470370135002,470370135002,2,Block Group 2,BG,911683,0,"POLYGON ((-86.83654900000001 36.153922, -86.834684 36.153999, -86.83310899999999 36.15422, -86.82774999999999 36.155662, -86.823114 36.157225, -86.82186400000001 36.158874, -86.82241399999999 36.157216, -86.822525 36.153039, -86.822213 36.14805, -86.822475 36.14784, -86.825675 36.144721, -86.829064 36.144422, -86.827918 36.148187, -86.828114 36.150579, -86.833727 36.150358, -86.83386900000001 36.152486, -86.835534 36.152431, -86.83654900000001 36.153922))"
4019,47,037,010903,1,1500000US470370109031,470370109031,1,Block Group 1,BG,1868218,0,"POLYGON ((-86.757267 36.241273, -86.756536 36.243986, -86.75709999999999 36.249663, -86.757932 36.256345, -86.753462 36.255429, -86.74543 36.25495, -86.744118 36.253923, -86.743002 36.251376, -86.742389 36.250554, -86.741285 36.250033, -86.74321999999999 36.247545, -86.751569 36.240678, -86.755449 36.238437, -86.75793400000001 36.237544, -86.757267 36.241273))"
4020,47,037,010501,1,1500000US470370105011,470370105011,1,Block Group 1,BG,988912,0,"POLYGON ((-86.662037 36.263351, -86.656244 36.266486, -86.65583100000001 36.266381, -86.652362 36.266443, -86.64961700000001 36.264069, -86.649736 36.257514, -86.649894 36.253883, -86.65304 36.255204, -86.66085 36.261111, -86.662037 36.263351))"
